OrderID,Date,Year,Month,Quarter,DayOfWeek,Category,Product,Region,CustomerSegment,PaymentMethod,UnitPrice,Quantity,Discount,TotalSales,Profit,ProfitMargin
ORD11526,2022-12-02,2022,12,Q4,Friday,Food & Beverages,Tea,East,New,UPI,213.43,3,0.0,640.29,126.78,0.198
ORD11527,2022-12-03,2022,12,Q4,Saturday,Food & Beverages,Juice,West,New,Cash,77.73,5,0.0,388.65,106.88,0.275
ORD11528,2022-12-03,2022,12,Q4,Saturday,Home & Garden,Chair,West,Regular,Cash,6353.32,4,0.2,20330.62,3415.54,0.168
ORD11529,2022-12-03,2022,12,Q4,Saturday,Food & Beverages,Tea,East,Regular,Debit Card,191.46,1,0.05,181.89,23.65,0.13
ORD11530,2022-12-03,2022,12,Q4,Saturday,Clothing,Jacket,East,Regular,UPI,3404.55,5,0.0,17022.75,4306.76,0.253
ORD11531,2022-12-03,2022,12,Q4,Saturday,Home & Garden,Pillow,Central,New,Debit Card,542.69,3,0.0,1628.07,306.08,0.188
ORD11532,2022-12-03,2022,12,Q4,Saturday,Clothing,Shoes,West,Premium,Credit Card,3098.46,3,0.1,8365.84,2091.46,0.25
ORD11533,2022-12-04,2022,12,Q4,Sunday,Electronics,Smartphone,East,New,Cash,45427.36,2,0.0,90854.72,14536.76,0.16
ORD11534,2022-12-04,2022,12,Q4,Sunday,Sports,Water Bottle,West,New,Cash,527.12,3,0.0,1581.36,245.11,0.155
ORD11535,2022-12-04,2022,12,Q4,Sunday,Clothing,Jacket,Central,Premium,Credit Card,3452.94,4,0.1,12430.58,3244.38,0.261
ORD11536,2022-12-04,2022,12,Q4,Sunday,Electronics,Laptop,East,Premium,Net Banking,91430.67,2,0.15,155432.14,35438.53,0.228
ORD11537,2022-12-05,2022,12,Q4,Monday,Food & Beverages,Juice,North,Premium,Debit Card,84.04,3,0.0,252.12,76.14,0.302
ORD11538,2022-12-05,2022,12,Q4,Monday,Electronics,Headphones,West,Regular,Debit Card,5307.47,4,0.2,16983.9,5095.17,0.3
ORD11539,2022-12-05,2022,12,Q4,Monday,Sports,Running Shoes,South,New,Credit Card,4012.74,5,0.1,18057.33,2690.54,0.149
ORD11540,2022-12-05,2022,12,Q4,Monday,Home & Garden,Table Lamp,Central,New,UPI,1806.04,2,0.0,3612.08,581.54,0.161
ORD11541,2022-12-06,2022,12,Q4,Tuesday,Sports,Resistance Band,East,New,Credit Card,657.98,3,0.2,1579.15,377.42,0.239
ORD11542,2022-12-06,2022,12,Q4,Tuesday,Clothing,T-Shirt,East,Premium,Cash,711.29,5,0.2,2845.16,347.11,0.122
ORD11543,2022-12-06,2022,12,Q4,Tuesday,Clothing,Jeans,West,Regular,Cash,2265.93,2,0.0,4531.86,1386.75,0.306
ORD11544,2022-12-06,2022,12,Q4,Tuesday,Food & Beverages,Snacks,East,Premium,Net Banking,122.09,3,0.0,366.27,72.89,0.199
ORD11545,2022-12-06,2022,12,Q4,Tuesday,Electronics,Smartphone,West,Premium,Cash,45140.55,4,0.0,180562.2,55432.6,0.307
ORD11546,2022-12-07,2022,12,Q4,Wednesday,Home & Garden,Chair,Central,Regular,Net Banking,6692.47,5,0.2,26769.88,5916.14,0.221
ORD11547,2022-12-07,2022,12,Q4,Wednesday,Food & Beverages,Coffee,West,Regular,Net Banking,360.08,5,0.1,1620.36,238.19,0.147
ORD11548,2022-12-07,2022,12,Q4,Wednesday,Food & Beverages,Energy Drink,East,New,UPI,129.56,3,0.05,369.25,83.45,0.226
ORD11549,2022-12-07,2022,12,Q4,Wednesday,Electronics,Laptop,North,New,Credit Card,95588.74,2,0.1,172059.73,38197.26,0.222
ORD11550,2022-12-07,2022,12,Q4,Wednesday,Sports,Dumbbells,Central,Regular,Net Banking,3183.85,2,0.2,5094.16,1125.81,0.221
ORD11551,2022-12-08,2022,12,Q4,Thursday,Home & Garden,Vase,South,Regular,Cash,460.54,4,0.15,1565.84,314.73,0.201
ORD11552,2022-12-08,2022,12,Q4,Thursday,Food & Beverages,Juice,South,New,UPI,89.04,2,0.05,169.18,52.45,0.31
ORD11553,2022-12-08,2022,12,Q4,Thursday,Electronics,Smartphone,Central,Premium,Cash,43104.25,1,0.15,36638.61,8133.77,0.222
ORD11554,2022-12-08,2022,12,Q4,Thursday,Sports,Water Bottle,West,New,UPI,442.43,3,0.0,1327.29,451.28,0.34
ORD11555,2022-12-08,2022,12,Q4,Thursday,Electronics,Smartwatch,West,Regular,Credit Card,11292.09,4,0.2,36134.69,7768.96,0.215
ORD11556,2022-12-08,2022,12,Q4,Thursday,Clothing,Jacket,South,Premium,Debit Card,3160.03,1,0.05,3002.03,753.51,0.251
ORD11557,2022-12-08,2022,12,Q4,Thursday,Sports,Running Shoes,West,New,Debit Card,3935.26,5,0.1,17708.67,4586.55,0.259
ORD11558,2022-12-09,2022,12,Q4,Friday,Sports,Running Shoes,Central,Regular,Debit Card,4421.5,3,0.15,11274.82,1939.27,0.172
ORD11559,2022-12-09,2022,12,Q4,Friday,Clothing,Jeans,South,Regular,Credit Card,2169.94,5,0.0,10849.7,1334.51,0.123
ORD11560,2022-12-09,2022,12,Q4,Friday,Sports,Resistance Band,North,Regular,Net Banking,585.01,2,0.2,936.02,156.32,0.167
ORD11561,2022-12-09,2022,12,Q4,Friday,Food & Beverages,Coffee,East,Regular,Debit Card,342.07,4,0.0,1368.28,288.71,0.211
ORD11562,2022-12-09,2022,12,Q4,Friday,Clothing,Jacket,West,Premium,Debit Card,3508.2,3,0.0,10524.6,3399.45,0.323
ORD11563,2022-12-09,2022,12,Q4,Friday,Clothing,Jacket,South,Premium,Credit Card,3339.43,2,0.0,6678.86,1021.87,0.153
ORD11564,2022-12-09,2022,12,Q4,Friday,Home & Garden,Chair,South,Premium,Credit Card,7007.98,5,0.05,33287.9,4194.28,0.126
ORD11565,2022-12-10,2022,12,Q4,Saturday,Home & Garden,Pillow,South,Regular,Cash,565.97,5,0.05,2688.36,938.24,0.349
ORD11566,2022-12-10,2022,12,Q4,Saturday,Sports,Yoga Mat,South,New,Net Banking,1184.86,5,0.0,5924.3,864.95,0.146
ORD11567,2022-12-10,2022,12,Q4,Saturday,Sports,Yoga Mat,South,Regular,Cash,1365.22,2,0.0,2730.44,445.06,0.163
ORD11568,2022-12-10,2022,12,Q4,Saturday,Sports,Running Shoes,East,Premium,Debit Card,4234.67,5,0.15,17997.35,4031.41,0.224
ORD11569,2022-12-11,2022,12,Q4,Sunday,Clothing,T-Shirt,Central,Premium,Cash,676.25,1,0.2,541.0,74.66,0.138
ORD11570,2022-12-11,2022,12,Q4,Sunday,Food & Beverages,Energy Drink,West,Regular,Credit Card,130.76,1,0.0,130.76,39.62,0.303
ORD11571,2022-12-11,2022,12,Q4,Sunday,Home & Garden,Pillow,North,Premium,UPI,588.76,1,0.05,559.32,88.37,0.158
ORD11572,2022-12-11,2022,12,Q4,Sunday,Food & Beverages,Coffee,East,Regular,Credit Card,319.14,5,0.05,1515.91,512.38,0.338
ORD11573,2022-12-11,2022,12,Q4,Sunday,Home & Garden,Pillow,East,New,UPI,519.97,5,0.0,2599.85,366.58,0.141
ORD11574,2022-12-12,2022,12,Q4,Monday,Electronics,Smartphone,South,Regular,Net Banking,40201.56,3,0.2,96483.74,11674.53,0.121
ORD11575,2022-12-12,2022,12,Q4,Monday,Electronics,Smartphone,South,Regular,Cash,43431.65,3,0.1,117265.46,22984.03,0.196
ORD11576,2022-12-12,2022,12,Q4,Monday,Electronics,Laptop,South,New,UPI,95840.68,1,0.1,86256.61,18631.43,0.216
ORD11577,2022-12-13,2022,12,Q4,Tuesday,Food & Beverages,Energy Drink,South,Premium,Debit Card,126.67,1,0.05,120.34,15.04,0.125
ORD11578,2022-12-13,2022,12,Q4,Tuesday,Clothing,Shoes,South,Premium,Credit Card,3380.94,3,0.0,10142.82,3478.99,0.343
ORD11579,2022-12-13,2022,12,Q4,Tuesday,Clothing,T-Shirt,South,Premium,Cash,706.98,5,0.05,3358.15,584.32,0.174
ORD11580,2022-12-14,2022,12,Q4,Wednesday,Food & Beverages,Snacks,East,Regular,Credit Card,102.97,2,0.1,185.35,56.16,0.303
ORD11581,2022-12-14,2022,12,Q4,Wednesday,Food & Beverages,Coffee,North,New,Debit Card,362.43,5,0.05,1721.54,394.23,0.229
ORD11582,2022-12-14,2022,12,Q4,Wednesday,Home & Garden,Chair,West,New,Net Banking,7591.41,5,0.1,34161.35,6319.85,0.185
ORD11583,2022-12-14,2022,12,Q4,Wednesday,Clothing,Jeans,North,Premium,Debit Card,2036.97,3,0.0,6110.91,1918.83,0.314
ORD11584,2022-12-15,2022,12,Q4,Thursday,Electronics,Tablet,North,Premium,Cash,29721.52,2,0.0,59443.04,19081.22,0.321
ORD11585,2022-12-15,2022,12,Q4,Thursday,Home & Garden,Vase,South,New,Credit Card,522.4,4,0.05,1985.12,462.53,0.233
ORD11586,2022-12-15,2022,12,Q4,Thursday,Food & Beverages,Juice,East,Regular,UPI,86.2,3,0.05,245.67,84.76,0.345
ORD11587,2022-12-16,2022,12,Q4,Friday,Sports,Running Shoes,North,Premium,Cash,3931.95,3,0.1,10616.26,2091.4,0.197
ORD11588,2022-12-16,2022,12,Q4,Friday,Sports,Dumbbells,South,New,Debit Card,3661.61,4,0.0,14646.44,4218.17,0.288
ORD11589,2022-12-16,2022,12,Q4,Friday,Clothing,Jeans,North,New,Credit Card,2046.29,4,0.15,6957.39,2122.0,0.305
ORD11590,2022-12-16,2022,12,Q4,Friday,Home & Garden,Curtains,North,Regular,Debit Card,1202.08,1,0.1,1081.87,367.84,0.34
ORD11591,2022-12-16,2022,12,Q4,Friday,Food & Beverages,Tea,East,Premium,Cash,226.39,3,0.15,577.29,130.47,0.226
ORD11592,2022-12-17,2022,12,Q4,Saturday,Sports,Resistance Band,Central,Premium,Debit Card,652.15,4,0.1,2347.74,819.36,0.349
ORD11593,2022-12-17,2022,12,Q4,Saturday,Food & Beverages,Juice,South,New,Credit Card,77.87,3,0.0,233.61,49.29,0.211
ORD11594,2022-12-17,2022,12,Q4,Saturday,Home & Garden,Chair,South,Regular,Credit Card,6486.21,4,0.2,20755.87,5977.69,0.288
ORD11595,2022-12-18,2022,12,Q4,Sunday,Clothing,T-Shirt,South,Regular,Cash,710.05,2,0.2,1136.08,373.77,0.329
ORD11596,2022-12-19,2022,12,Q4,Monday,Food & Beverages,Coffee,West,Premium,UPI,384.41,1,0.1,345.97,69.89,0.202
ORD11597,2022-12-20,2022,12,Q4,Tuesday,Clothing,Shoes,West,Regular,Cash,2958.54,3,0.05,8431.84,2369.35,0.281
ORD11598,2022-12-20,2022,12,Q4,Tuesday,Sports,Running Shoes,West,Regular,UPI,4274.78,5,0.1,19236.51,4943.78,0.257
ORD11599,2022-12-20,2022,12,Q4,Tuesday,Sports,Running Shoes,South,Premium,UPI,4263.5,1,0.0,4263.5,1155.41,0.271
ORD11600,2022-12-20,2022,12,Q4,Tuesday,Home & Garden,Vase,North,New,UPI,460.48,3,0.05,1312.37,329.4,0.251
ORD11601,2022-12-20,2022,12,Q4,Tuesday,Sports,Running Shoes,East,Premium,Credit Card,3956.49,3,0.0,11869.47,3679.54,0.31
ORD11602,2022-12-21,2022,12,Q4,Wednesday,Sports,Dumbbells,South,Premium,Credit Card,3328.18,2,0.0,6656.36,865.33,0.13
ORD11603,2022-12-21,2022,12,Q4,Wednesday,Electronics,Smartwatch,East,Regular,UPI,11646.52,3,0.15,29698.63,8315.62,0.28
ORD11604,2022-12-21,2022,12,Q4,Wednesday,Food & Beverages,Juice,Central,Regular,Net Banking,85.13,5,0.05,404.37,116.86,0.289
ORD11605,2022-12-21,2022,12,Q4,Wednesday,Clothing,Dress,Central,Regular,Debit Card,2861.66,5,0.2,11446.64,2529.71,0.221
ORD11606,2022-12-21,2022,12,Q4,Wednesday,Clothing,T-Shirt,East,New,Net Banking,674.42,5,0.0,3372.1,451.86,0.134
ORD11607,2022-12-22,2022,12,Q4,Thursday,Clothing,Shoes,Central,New,Credit Card,3199.51,2,0.2,5119.22,952.17,0.186
ORD11608,2022-12-22,2022,12,Q4,Thursday,Sports,Running Shoes,South,New,Net Banking,3785.43,3,0.1,10220.66,1901.04,0.186
ORD11609,2022-12-22,2022,12,Q4,Thursday,Clothing,Jacket,North,New,Debit Card,3664.23,5,0.0,18321.15,3535.98,0.193
ORD11610,2022-12-22,2022,12,Q4,Thursday,Sports,Dumbbells,South,New,Net Banking,3223.27,3,0.2,7735.85,1237.74,0.16
ORD11611,2022-12-22,2022,12,Q4,Thursday,Home & Garden,Table Lamp,North,Premium,UPI,1670.47,3,0.0,5011.41,1323.01,0.264
ORD11612,2022-12-22,2022,12,Q4,Thursday,Home & Garden,Vase,West,Premium,UPI,494.95,5,0.05,2351.01,350.3,0.149
ORD11613,2022-12-23,2022,12,Q4,Friday,Clothing,Jacket,North,Premium,Net Banking,3327.53,1,0.0,3327.53,549.04,0.165
ORD11614,2022-12-23,2022,12,Q4,Friday,Food & Beverages,Tea,Central,New,Credit Card,189.95,4,0.15,645.83,95.58,0.148
ORD11615,2022-12-23,2022,12,Q4,Friday,Electronics,Tablet,South,Premium,Debit Card,31342.66,2,0.0,62685.32,16548.92,0.264
ORD11616,2022-12-23,2022,12,Q4,Friday,Clothing,Dress,South,New,Cash,2972.7,1,0.2,2378.16,694.42,0.292
ORD11617,2022-12-23,2022,12,Q4,Friday,Home & Garden,Vase,South,Premium,Credit Card,530.48,1,0.0,530.48,103.44,0.195
ORD11618,2022-12-23,2022,12,Q4,Friday,Clothing,Jacket,West,Regular,Net Banking,3265.23,4,0.0,13060.92,3944.4,0.302
ORD11619,2022-12-24,2022,12,Q4,Saturday,Clothing,Jeans,South,New,UPI,2051.59,1,0.05,1949.01,483.35,0.248
ORD11620,2022-12-24,2022,12,Q4,Saturday,Food & Beverages,Coffee,North,New,UPI,356.16,2,0.15,605.47,81.74,0.135
ORD11621,2022-12-24,2022,12,Q4,Saturday,Sports,Yoga Mat,Central,Premium,Debit Card,1343.55,3,0.2,3224.52,451.43,0.14
ORD11622,2022-12-24,2022,12,Q4,Saturday,Home & Garden,Curtains,North,New,Net Banking,1046.49,1,0.2,837.19,141.49,0.169
ORD11623,2022-12-24,2022,12,Q4,Saturday,Home & Garden,Table Lamp,East,Premium,Credit Card,1607.18,4,0.0,6428.72,1305.03,0.203
ORD11624,2022-12-25,2022,12,Q4,Sunday,Home & Garden,Curtains,West,Premium,Net Banking,1143.48,4,0.0,4573.92,1230.38,0.269
ORD11625,2022-12-25,2022,12,Q4,Sunday,Clothing,Dress,East,Regular,Net Banking,2894.57,1,0.2,2315.66,435.34,0.188
ORD11626,2022-12-25,2022,12,Q4,Sunday,Electronics,Laptop,Central,New,UPI,86741.16,3,0.15,221189.96,54855.11,0.248
ORD11627,2022-12-25,2022,12,Q4,Sunday,Clothing,Dress,West,Premium,Credit Card,2915.93,5,0.2,11663.72,2915.93,0.25
ORD11628,2022-12-25,2022,12,Q4,Sunday,Electronics,Headphones,East,Premium,Net Banking,5059.77,2,0.2,8095.63,2493.45,0.308
ORD11629,2022-12-25,2022,12,Q4,Sunday,Food & Beverages,Juice,East,Premium,Credit Card,75.92,5,0.15,322.66,92.28,0.286
ORD11630,2022-12-25,2022,12,Q4,Sunday,Electronics,Laptop,West,Regular,Net Banking,87127.43,3,0.15,222174.95,29104.92,0.131
ORD11631,2022-12-26,2022,12,Q4,Monday,Home & Garden,Table Lamp,West,New,UPI,1589.64,1,0.1,1430.68,217.46,0.152
ORD11632,2022-12-26,2022,12,Q4,Monday,Electronics,Tablet,Central,New,Cash,27725.73,5,0.1,124765.79,18964.4,0.152
ORD11633,2022-12-26,2022,12,Q4,Monday,Sports,Resistance Band,West,Regular,Net Banking,675.25,5,0.2,2701.0,742.78,0.275
ORD11634,2022-12-26,2022,12,Q4,Monday,Electronics,Smartwatch,North,New,Credit Card,10615.51,1,0.2,8492.41,2505.26,0.295
ORD11635,2022-12-26,2022,12,Q4,Monday,Electronics,Smartphone,Central,New,Net Banking,40425.82,4,0.0,161703.28,27166.15,0.168
ORD11636,2022-12-26,2022,12,Q4,Monday,Home & Garden,Pillow,North,Premium,Cash,613.37,5,0.15,2606.82,873.28,0.335
ORD11637,2022-12-26,2022,12,Q4,Monday,Home & Garden,Vase,Central,Regular,Cash,470.73,3,0.2,1129.75,366.04,0.324
ORD11638,2022-12-27,2022,12,Q4,Tuesday,Home & Garden,Chair,Central,Regular,Credit Card,6511.92,2,0.0,13023.84,2552.67,0.196
ORD11639,2022-12-27,2022,12,Q4,Tuesday,Food & Beverages,Coffee,West,Regular,Cash,318.81,5,0.0,1594.05,436.77,0.274
ORD11640,2022-12-27,2022,12,Q4,Tuesday,Food & Beverages,Snacks,East,Premium,Debit Card,117.14,4,0.2,374.85,62.97,0.168
ORD11641,2022-12-27,2022,12,Q4,Tuesday,Food & Beverages,Juice,North,Premium,Cash,84.07,2,0.2,134.51,20.71,0.154
ORD11642,2022-12-28,2022,12,Q4,Wednesday,Food & Beverages,Tea,Central,New,UPI,197.68,4,0.0,790.72,230.1,0.291
ORD11643,2022-12-29,2022,12,Q4,Thursday,Home & Garden,Curtains,South,Premium,Credit Card,1060.02,3,0.2,2544.05,310.37,0.122
ORD11644,2022-12-29,2022,12,Q4,Thursday,Food & Beverages,Snacks,Central,New,Debit Card,112.52,1,0.1,101.27,20.76,0.205
ORD11645,2022-12-29,2022,12,Q4,Thursday,Food & Beverages,Snacks,North,New,Cash,117.63,3,0.0,352.89,111.16,0.315
ORD11646,2022-12-29,2022,12,Q4,Thursday,Food & Beverages,Energy Drink,South,Premium,Debit Card,131.12,4,0.05,498.26,103.14,0.207
ORD11647,2022-12-29,2022,12,Q4,Thursday,Food & Beverages,Juice,East,Premium,UPI,81.3,1,0.0,81.3,26.67,0.328
ORD11648,2022-12-30,2022,12,Q4,Friday,Clothing,Jeans,North,Regular,Debit Card,2002.31,3,0.0,6006.93,1063.23,0.177
ORD11649,2022-12-30,2022,12,Q4,Friday,Sports,Running Shoes,Central,Premium,Net Banking,4046.23,4,0.1,14566.43,3379.41,0.232
ORD11650,2022-12-30,2022,12,Q4,Friday,Sports,Dumbbells,Central,New,Credit Card,3532.15,5,0.05,16777.71,5335.31,0.318
ORD11651,2022-12-30,2022,12,Q4,Friday,Clothing,T-Shirt,Central,New,Cash,750.01,2,0.0,1500.02,274.5,0.183
ORD11652,2022-12-30,2022,12,Q4,Friday,Food & Beverages,Tea,East,New,UPI,227.3,2,0.15,386.41,130.22,0.337
ORD11653,2022-12-30,2022,12,Q4,Friday,Home & Garden,Table Lamp,North,New,UPI,1741.33,1,0.05,1654.26,218.36,0.132
ORD11654,2022-12-31,2022,12,Q4,Saturday,Sports,Resistance Band,East,Regular,Cash,651.34,3,0.0,1954.02,463.1,0.237
ORD11655,2022-12-31,2022,12,Q4,Saturday,Electronics,Smartphone,South,New,UPI,38807.6,2,0.1,69853.68,9430.25,0.135
ORD11656,2023-01-01,2023,1,Q1,Sunday,Electronics,Tablet,South,Regular,Debit Card,17492.46,5,0.0,87462.3,13294.27,0.152
ORD11657,2023-01-01,2023,1,Q1,Sunday,Home & Garden,Table Lamp,North,Premium,Debit Card,1112.29,5,0.0,5561.45,1540.52,0.277
ORD11658,2023-01-01,2023,1,Q1,Sunday,Electronics,Smartwatch,West,Premium,Net Banking,6440.45,3,0.05,18355.28,5635.07,0.307
ORD11659,2023-01-01,2023,1,Q1,Sunday,Sports,Resistance Band,West,Regular,Net Banking,416.6,3,0.0,1249.8,381.19,0.305
ORD11660,2023-01-01,2023,1,Q1,Sunday,Sports,Water Bottle,Central,Premium,UPI,326.45,5,0.15,1387.41,403.74,0.291
ORD11661,2023-01-02,2023,1,Q1,Monday,Food & Beverages,Snacks,East,Premium,Debit Card,70.42,4,0.05,267.6,70.65,0.264
ORD11662,2023-01-02,2023,1,Q1,Monday,Food & Beverages,Energy Drink,North,New,Debit Card,87.35,5,0.0,436.75,57.65,0.132
ORD11663,2023-01-02,2023,1,Q1,Monday,Food & Beverages,Tea,Central,New,Debit Card,133.05,3,0.2,319.32,54.28,0.17
ORD11664,2023-01-02,2023,1,Q1,Monday,Electronics,Smartwatch,West,New,UPI,6239.89,1,0.15,5303.91,1638.91,0.309
ORD11665,2023-01-03,2023,1,Q1,Tuesday,Electronics,Smartwatch,East,New,Net Banking,7040.24,1,0.0,7040.24,1154.6,0.164
ORD11666,2023-01-03,2023,1,Q1,Tuesday,Clothing,Dress,Central,Regular,Cash,1774.93,1,0.0,1774.93,339.01,0.191
ORD11667,2023-01-03,2023,1,Q1,Tuesday,Sports,Water Bottle,Central,Premium,Credit Card,296.14,5,0.05,1406.66,486.7,0.346
ORD11668,2023-01-03,2023,1,Q1,Tuesday,Clothing,T-Shirt,West,New,Credit Card,461.76,3,0.1,1246.75,390.23,0.313
ORD11669,2023-01-03,2023,1,Q1,Tuesday,Food & Beverages,Juice,South,Regular,UPI,52.74,5,0.2,210.96,70.04,0.332
ORD11670,2023-01-04,2023,1,Q1,Wednesday,Electronics,Headphones,East,New,Credit Card,2761.99,4,0.1,9943.16,2853.69,0.287
ORD11671,2023-01-04,2023,1,Q1,Wednesday,Sports,Water Bottle,South,Premium,Debit Card,274.45,2,0.05,521.45,99.08,0.19
ORD11672,2023-01-04,2023,1,Q1,Wednesday,Home & Garden,Curtains,East,Premium,Debit Card,656.35,3,0.1,1772.15,489.11,0.276
ORD11673,2023-01-04,2023,1,Q1,Wednesday,Sports,Resistance Band,South,New,Net Banking,392.55,3,0.05,1118.77,296.47,0.265
ORD11674,2023-01-04,2023,1,Q1,Wednesday,Food & Beverages,Coffee,North,New,UPI,227.95,2,0.1,410.31,122.27,0.298
ORD11675,2023-01-04,2023,1,Q1,Wednesday,Sports,Yoga Mat,North,New,Credit Card,748.65,4,0.2,2395.68,586.94,0.245
ORD11676,2023-01-05,2023,1,Q1,Thursday,Sports,Water Bottle,South,New,Debit Card,325.81,4,0.15,1107.75,266.97,0.241
ORD11677,2023-01-05,2023,1,Q1,Thursday,Clothing,Shoes,South,Regular,Credit Card,1747.18,2,0.2,2795.49,617.8,0.221
ORD11678,2023-01-05,2023,1,Q1,Thursday,Home & Garden,Chair,North,Regular,Cash,4572.93,5,0.0,22864.65,4938.76,0.216
ORD11679,2023-01-05,2023,1,Q1,Thursday,Sports,Water Bottle,West,Premium,Cash,271.51,3,0.2,651.62,115.34,0.177
ORD11680,2023-01-05,2023,1,Q1,Thursday,Clothing,Jacket,North,Premium,UPI,1943.68,1,0.0,1943.68,499.53,0.257
ORD11681,2023-01-06,2023,1,Q1,Friday,Clothing,Dress,West,Regular,Debit Card,1671.15,5,0.0,8355.75,1788.13,0.214
ORD11682,2023-01-06,2023,1,Q1,Friday,Food & Beverages,Juice,South,Premium,Credit Card,54.24,5,0.0,271.2,83.8,0.309
ORD11683,2023-01-07,2023,1,Q1,Saturday,Food & Beverages,Juice,North,New,UPI,52.52,1,0.2,42.02,6.39,0.152
ORD11684,2023-01-07,2023,1,Q1,Saturday,Electronics,Smartwatch,Central,Regular,UPI,6496.54,2,0.0,12993.08,4339.69,0.334
ORD11685,2023-01-07,2023,1,Q1,Saturday,Electronics,Smartphone,Central,Regular,Credit Card,26320.07,1,0.0,26320.07,9185.7,0.349
ORD11686,2023-01-07,2023,1,Q1,Saturday,Food & Beverages,Juice,North,New,Net Banking,50.34,4,0.0,201.36,24.16,0.12
ORD11687,2023-01-07,2023,1,Q1,Saturday,Food & Beverages,Coffee,South,New,Net Banking,207.25,5,0.0,1036.25,173.05,0.167
ORD11688,2023-01-08,2023,1,Q1,Sunday,Home & Garden,Table Lamp,South,Premium,Credit Card,1003.41,1,0.1,903.07,130.04,0.144
ORD11689,2023-01-08,2023,1,Q1,Sunday,Clothing,Shoes,Central,Regular,Cash,1890.13,2,0.0,3780.26,601.06,0.159
ORD11690,2023-01-08,2023,1,Q1,Sunday,Clothing,Shoes,West,Regular,Net Banking,1728.02,1,0.0,1728.02,495.94,0.287
ORD11691,2023-01-08,2023,1,Q1,Sunday,Electronics,Smartwatch,North,Premium,UPI,7383.18,1,0.2,5906.54,1665.64,0.282
ORD11692,2023-01-08,2023,1,Q1,Sunday,Electronics,Headphones,South,New,Net Banking,2860.58,5,0.15,12157.47,2431.49,0.2
ORD11693,2023-01-09,2023,1,Q1,Monday,Clothing,T-Shirt,South,New,Debit Card,414.36,1,0.05,393.64,112.19,0.285
ORD11694,2023-01-09,2023,1,Q1,Monday,Sports,Running Shoes,Central,Premium,Cash,2351.41,4,0.05,8935.36,2957.6,0.331
ORD11695,2023-01-10,2023,1,Q1,Tuesday,Electronics,Smartwatch,East,Regular,UPI,6266.92,2,0.0,12533.84,1654.47,0.132
ORD11696,2023-01-10,2023,1,Q1,Tuesday,Clothing,Jeans,West,Regular,Cash,1195.92,1,0.2,956.74,200.92,0.21
ORD11697,2023-01-10,2023,1,Q1,Tuesday,Electronics,Headphones,West,New,Net Banking,3154.93,5,0.0,15774.65,4574.65,0.29
ORD11698,2023-01-10,2023,1,Q1,Tuesday,Electronics,Smartwatch,East,New,Net Banking,7053.66,5,0.0,35268.3,8358.59,0.237
ORD11699,2023-01-10,2023,1,Q1,Tuesday,Sports,Resistance Band,West,New,Debit Card,410.15,3,0.1,1107.4,140.64,0.127
ORD11700,2023-01-11,2023,1,Q1,Wednesday,Food & Beverages,Snacks,West,Regular,UPI,68.48,4,0.0,273.92,95.05,0.347
ORD11701,2023-01-12,2023,1,Q1,Thursday,Home & Garden,Pillow,West,Regular,Cash,338.86,2,0.05,643.83,160.31,0.249
ORD11702,2023-01-12,2023,1,Q1,Thursday,Electronics,Tablet,East,New,Cash,17875.13,2,0.0,35750.26,8723.06,0.244
ORD11703,2023-01-12,2023,1,Q1,Thursday,Sports,Water Bottle,West,Premium,Credit Card,326.78,4,0.0,1307.12,415.66,0.318
ORD11704,2023-01-12,2023,1,Q1,Thursday,Sports,Yoga Mat,North,Premium,Net Banking,729.36,2,0.0,1458.72,290.29,0.199
ORD11705,2023-01-12,2023,1,Q1,Thursday,Sports,Resistance Band,East,New,Credit Card,344.78,4,0.0,1379.12,467.52,0.339
ORD11706,2023-01-12,2023,1,Q1,Thursday,Sports,Yoga Mat,East,Premium,Debit Card,707.15,4,0.0,2828.6,876.87,0.31
ORD11707,2023-01-13,2023,1,Q1,Friday,Food & Beverages,Energy Drink,West,New,Net Banking,76.51,1,0.0,76.51,25.94,0.339
ORD11708,2023-01-13,2023,1,Q1,Friday,Sports,Dumbbells,East,New,Credit Card,1970.73,3,0.1,5320.97,1159.97,0.218
ORD11709,2023-01-14,2023,1,Q1,Saturday,Clothing,T-Shirt,South,Regular,UPI,387.72,4,0.05,1473.34,318.24,0.216
ORD11710,2023-01-14,2023,1,Q1,Saturday,Electronics,Smartphone,South,New,Net Banking,24872.02,3,0.05,70885.26,23250.37,0.328
ORD11711,2023-01-15,2023,1,Q1,Sunday,Electronics,Laptop,South,New,Credit Card,55172.17,1,0.05,52413.56,12788.91,0.244
ORD11712,2023-01-15,2023,1,Q1,Sunday,Food & Beverages,Coffee,East,Regular,Cash,226.95,2,0.0,453.9,85.33,0.188
ORD11713,2023-01-16,2023,1,Q1,Monday,Clothing,Jacket,West,Regular,Debit Card,2039.18,1,0.2,1631.34,512.24,0.314
ORD11714,2023-01-16,2023,1,Q1,Monday,Clothing,Shoes,Central,New,UPI,2025.51,3,0.0,6076.53,1616.36,0.266
ORD11715,2023-01-16,2023,1,Q1,Monday,Home & Garden,Vase,East,Regular,UPI,275.12,4,0.15,935.41,116.93,0.125
ORD11716,2023-01-16,2023,1,Q1,Monday,Home & Garden,Chair,West,Premium,UPI,4471.75,1,0.05,4248.16,1312.68,0.309
